customer_id,age,gender,location,payment_method,review_rating,season
545,34,Male,la_rioja,Bank Transfer,3.3,Summer
546,33,Male,almeria,Debit Card,3.5,Summer
547,62,Male,almeria,Venmo,3.4,Winter
548,38,Male,madrid,Venmo,2.8,Winter
549,36,Male,sevilla,Debit Card,4.6,Winter
550,31,Male,salamanca,Venmo,3.6,Fall
551,62,Male,toledo,PayPal,3.3,Summer
552,29,Male,albacete,Cash,3.1,Fall
553,24,Male,valencia,Bank Transfer,3.5,Fall
554,63,Male,la_coruna,Credit Card,3.2,Winter
555,56,Male,ciudad_real,Bank Transfer,3.0,Summer
556,63,Male,lleida,Venmo,4.8,Fall
557,40,Male,badajoz,Cash,5.0,Winter
558,18,Male,avila,Debit Card,2.9,Spring
559,50,Male,la_coruna,Debit Card,3.2,Fall
560,66,Male,cuenca,Bank Transfer,2.9,Fall
561,25,Male,huesca,Debit Card,3.3,Fall
562,65,Male,lugo,PayPal,2.6,Fall
563,53,Male,madrid,Debit Card,3.5,Summer
564,61,Male,ciudad_real,Debit Card,4.4,Fall
565,67,Male,cordoba,Bank Transfer,3.4,Winter
566,59,Male,cuenca,Venmo,4.2,Fall
567,55,Male,asturias,Debit Card,3.6,Spring
568,21,Male,la_coruna,Venmo,3.0,Winter
569,44,Male,madrid,PayPal,4.0,Summer
570,65,Male,la_coruna,Credit Card,4.4,Fall
571,65,Male,la_coruna,Cash,4.1,Fall
572,54,Male,castellon,Venmo,3.6,Spring
573,56,Male,zamora,Bank Transfer,4.6,Summer
574,58,Male,lleida,Credit Card,3.2,Summer
575,54,Male,segovia,Bank Transfer,4.8,Fall
576,58,Male,zaragoza,PayPal,4.8,Fall
577,48,Male,santa_cruz_de_tenerife,Credit Card,5.0,Winter
578,19,Male,cadiz,Venmo,3.7,Fall
579,69,Male,cuenca,Credit Card,4.6,Fall
580,58,Male,leon,Credit Card,3.7,Winter
581,49,Male,pontevedra,PayPal,4.1,Spring
582,32,Male,las_palmas,Bank Transfer,2.7,Winter
583,40,Male,madrid,Bank Transfer,4.9,Spring
584,25,Male,granada,PayPal,4.0,Spring
585,70,Male,granada,Debit Card,4.7,Spring
586,69,Male,malaga,Cash,2.8,Fall
587,45,Male,zaragoza,Venmo,4.9,Winter
588,29,Male,sevilla,Debit Card,4.2,Fall
589,47,Male,castellon,Debit Card,3.0,Fall
590,28,Male,lugo,PayPal,3.4,Fall
591,64,Male,murcia,Venmo,4.6,Fall
592,47,Male,salamanca,Debit Card,4.2,Fall
593,60,Male,granada,Venmo,3.2,Fall
594,67,Male,orense,PayPal,4.4,Winter
595,35,Male,lleida,Debit Card,2.5,Winter
596,30,Male,leon,PayPal,3.6,Summer
597,23,Male,palencia,Venmo,4.5,Summer
598,70,Male,avila,Bank Transfer,3.4,Summer
599,21,Male,la_rioja,Cash,3.2,Winter
600,51,Male,alicante,Debit Card,4.2,Spring
601,22,Male,bizkaia,Venmo,5.0,Spring
602,32,Male,cuenca,Cash,4.7,Summer
603,37,Male,badajoz,Cash,4.2,Summer
604,31,Male,almeria,PayPal,3.4,Winter
605,44,Male,tarragona,Credit Card,4.4,Fall
606,40,Male,ciudad_real,Bank Transfer,4.2,Winter
607,27,Male,valladolid,PayPal,4.5,Spring
608,47,Male,zamora,Cash,2.8,Fall
609,41,Male,santa_cruz_de_tenerife,Venmo,3.3,Fall
610,51,Male,soria,Credit Card,4.6,Fall
611,53,Male,cadiz,Bank Transfer,2.5,Summer
612,43,Male,barcelona,Cash,4.7,Winter
613,67,Male,huesca,Credit Card,4.6,Fall
614,61,Male,cordoba,Cash,2.6,Fall
615,68,Male,asturias,Credit Card,4.0,Winter
616,67,Male,santa_cruz_de_tenerife,Venmo,2.6,Summer
617,29,Male,salamanca,Credit Card,4.6,Spring
618,50,Male,bizkaia,Bank Transfer,2.6,Fall
619,61,Male,zamora,Debit Card,4.0,Spring
620,19,Male,burgos,Debit Card,4.6,Summer
621,33,Male,tarragona,Venmo,3.7,Fall
622,51,Male,barcelona,Credit Card,4.4,Fall
623,69,Male,zaragoza,Bank Transfer,4.0,Spring
624,19,Male,gipuzkoa,PayPal,4.7,Fall
625,55,Male,valladolid,PayPal,3.4,Fall
626,49,Male,murcia,Venmo,4.0,Fall
627,31,Male,alicante,Venmo,3.9,Spring
628,42,Male,cuenca,PayPal,4.1,Winter
629,69,Male,valencia,Credit Card,3.7,Fall
630,26,Male,jaen,Debit Card,4.7,Spring
631,41,Male,cadiz,Debit Card,4.3,Fall
632,55,Male,segovia,Cash,4.1,Summer
633,35,Male,granada,Venmo,3.9,Winter
634,66,Male,sevilla,Debit Card,2.9,Spring
635,36,Male,cantabria,PayPal,3.9,Summer
636,27,Male,malaga,Cash,4.3,Fall
637,41,Male,toledo,Bank Transfer,2.8,Summer
638,21,Male,toledo,Cash,3.4,Winter
639,53,Male,las_palmas,PayPal,2.7,Summer
640,54,Male,alava,Credit Card,4.0,Spring
641,53,Male,teruel,Debit Card,4.4,Summer
642,47,Male,granada,Credit Card,3.9,Winter
643,64,Male,soria,Debit Card,2.8,Spring
644,18,Male,castellon,Bank Transfer,3.2,Winter
645,68,Male,huesca,Cash,4.3,Summer
646,62,Male,murcia,Venmo,4.2,Summer
647,51,Male,barcelona,Venmo,4.9,Spring
648,54,Male,zamora,Credit Card,3.7,Summer
649,22,Male,baleares,Credit Card,4.1,Winter
650,53,Male,bizkaia,PayPal,4.2,Spring
651,34,Male,valladolid,Bank Transfer,3.9,Spring
652,32,Male,asturias,Venmo,2.9,Summer
653,64,Male,orense,Venmo,3.1,Winter
654,20,Male,huelva,Cash,3.6,Winter
655,24,Male,lugo,Venmo,4.4,Summer
656,20,Male,malaga,Venmo,3.1,Fall
657,42,Male,cantabria,PayPal,3.9,Summer
658,48,Male,murcia,PayPal,4.3,Winter
659,62,Male,granada,Venmo,4.9,Fall
660,62,Male,cordoba,Cash,3.6,Spring
661,50,Male,asturias,Credit Card,5.0,Fall
662,57,Male,pontevedra,Credit Card,4.1,Fall
663,24,Male,lleida,Venmo,2.8,Fall
664,59,Male,tarragona,Credit Card,4.7,Fall
665,63,Male,la_coruna,PayPal,4.4,Winter
666,41,Male,toledo,Credit Card,4.9,Spring
667,35,Male,huelva,Debit Card,3.1,Winter
668,34,Male,cantabria,Bank Transfer,2.6,Winter
669,49,Male,pontevedra,Bank Transfer,2.9,Fall
670,43,Male,gerona,Venmo,3.3,Spring
671,63,Male,bizkaia,Cash,4.8,Spring
672,38,Male,albacete,Cash,4.7,Winter
673,59,Male,zaragoza,Cash,3.3,Winter
674,35,Male,alicante,Venmo,4.2,Spring
675,48,Male,salamanca,Bank Transfer,4.7,Winter
676,64,Male,baleares,Cash,2.6,Spring
677,28,Male,sevilla,Venmo,2.9,Winter
678,60,Male,baleares,PayPal,2.7,Summer
679,27,Male,soria,Debit Card,3.3,Fall
680,56,Male,huelva,Venmo,3.4,Fall
681,58,Male,zamora,PayPal,4.2,Spring
682,30,Male,cadiz,Credit Card,3.8,Winter
683,23,Male,caceres,Credit Card,4.0,Summer
684,33,Male,santa_cruz_de_tenerife,Bank Transfer,2.7,Winter
685,63,Male,ciudad_real,Debit Card,4.7,Summer
686,70,Male,burgos,Cash,3.5,Winter
687,70,Male,jaen,Venmo,3.0,Fall
688,19,Male,albacete,Bank Transfer,3.3,Winter
689,25,Male,teruel,Venmo,4.7,Summer
690,19,Male,almeria,Credit Card,4.7,Summer
691,25,Male,baleares,Bank Transfer,4.8,Spring
692,60,Male,gipuzkoa,PayPal,2.9,Summer
693,35,Male,baleares,Debit Card,4.0,Spring
694,46,Male,badajoz,Cash,3.1,Spring
695,41,Male,alicante,Venmo,3.5,Fall
696,30,Male,alava,Debit Card,3.7,Summer
697,44,Male,huesca,Cash,2.8,Fall
698,61,Male,salamanca,Debit Card,4.6,Summer
699,55,Male,la_coruna,Debit Card,3.8,Winter
700,50,Male,avila,PayPal,2.6,Fall
701,57,Male,alicante,PayPal,4.1,Winter
702,51,Male,santa_cruz_de_tenerife,Debit Card,3.3,Fall
703,18,Male,segovia,Cash,3.4,Winter
704,63,Male,zaragoza,Venmo,3.0,Summer
705,34,Male,asturias,PayPal,3.2,Spring
706,25,Male,segovia,Cash,4.5,Summer
707,46,Male,avila,Debit Card,4.8,Summer
708,59,Male,cordoba,Venmo,3.7,Spring
709,37,Male,valladolid,Cash,3.4,Summer
710,49,Male,ciudad_real,Debit Card,4.6,Summer
711,22,Male,las_palmas,PayPal,4.1,Spring
712,64,Male,pontevedra,Bank Transfer,3.5,Spring
713,42,Male,malaga,Bank Transfer,3.8,Summer
714,37,Male,alava,Bank Transfer,2.6,Summer
715,26,Male,palencia,Debit Card,4.4,Fall
716,33,Male,ciudad_real,Debit Card,2.6,Spring
717,30,Male,asturias,Venmo,3.6,Spring
718,21,Male,palencia,Venmo,4.2,Spring
719,22,Male,madrid,Bank Transfer,4.6,Summer
720,63,Male,cuenca,Venmo,3.3,Summer
721,33,Male,gerona,Debit Card,3.4,Fall
722,43,Male,santa_cruz_de_tenerife,Debit Card,4.4,Summer
723,27,Male,cadiz,Cash,4.3,Summer
724,35,Male,zaragoza,PayPal,3.5,Fall
725,37,Male,almeria,Venmo,4.7,Fall
726,61,Male,tarragona,Debit Card,3.1,Winter
727,32,Male,zaragoza,Bank Transfer,3.6,Summer
728,62,Male,lugo,Venmo,4.8,Winter
729,29,Male,cadiz,PayPal,3.7,Winter
730,41,Male,castellon,PayPal,3.2,Summer
731,48,Male,alicante,Venmo,3.9,Summer
732,43,Male,granada,PayPal,3.5,Spring
733,34,Male,zamora,Cash,2.8,Spring
734,45,Male,granada,Debit Card,2.7,Fall
735,65,Male,gipuzkoa,Bank Transfer,3.1,Winter
736,61,Male,gerona,Cash,3.6,Fall
737,18,Male,ciudad_real,Credit Card,2.9,Spring
738,47,Male,la_rioja,PayPal,3.6,Spring
739,56,Male,barcelona,Venmo,3.5,Winter
740,64,Male,lleida,Venmo,3.5,Summer
741,26,Male,guadalajara,Credit Card,2.8,Summer
742,22,Male,sevilla,Bank Transfer,4.7,Summer
743,64,Male,granada,Debit Card,3.1,Summer
744,21,Male,tarragona,Cash,4.9,Fall
745,67,Male,segovia,Debit Card,4.1,Spring
746,46,Male,sevilla,Venmo,4.7,Fall
747,40,Male,castellon,Credit Card,2.5,Winter
748,51,Male,huelva,Bank Transfer,4.4,Spring
749,35,Male,salamanca,Bank Transfer,3.9,Fall
750,56,Male,gerona,Debit Card,3.7,Winter
751,25,Male,lugo,Venmo,3.4,Fall
752,65,Male,valencia,Credit Card,4.8,Fall
753,39,Male,salamanca,PayPal,4.2,Fall
754,47,Male,las_palmas,Venmo,3.4,Fall
755,36,Male,barcelona,Debit Card,2.9,Spring
756,66,Male,jaen,PayPal,3.3,Spring
757,62,Male,cuenca,Cash,4.8,Summer
758,41,Male,bizkaia,Debit Card,3.8,Fall
759,66,Male,toledo,Bank Transfer,4.6,Summer
760,51,Male,murcia,Credit Card,2.6,Winter
761,33,Male,zaragoza,Cash,3.4,Fall
762,57,Male,burgos,Bank Transfer,4.2,Fall
763,45,Male,salamanca,Debit Card,3.9,Fall
764,61,Male,almeria,Credit Card,2.9,Spring
765,55,Male,huesca,Debit Card,4.2,Fall
766,54,Male,pontevedra,Cash,3.0,Summer
767,57,Male,castellon,PayPal,3.6,Winter
768,27,Male,teruel,Cash,2.5,Fall
769,64,Male,salamanca,Venmo,2.6,Spring
770,52,Male,cadiz,PayPal,4.3,Spring
771,19,Male,alava,Credit Card,3.3,Spring
772,22,Male,malaga,Bank Transfer,2.6,Fall
773,18,Male,sevilla,Debit Card,3.6,Fall
774,29,Male,navarra,Debit Card,2.6,Winter
775,42,Male,leon,Credit Card,3.5,Summer
776,49,Male,caceres,PayPal,3.0,Winter
777,49,Male,burgos,Venmo,5.0,Spring
778,55,Male,pontevedra,Venmo,2.5,Spring
779,29,Male,palencia,Debit Card,2.9,Summer
780,60,Male,lleida,Cash,4.6,Spring
781,34,Male,bizkaia,Cash,3.6,Spring
782,30,Male,pontevedra,Credit Card,3.0,Winter
783,28,Male,asturias,Cash,4.5,Summer
784,63,Male,cordoba,PayPal,4.5,Winter
785,31,Male,cordoba,Bank Transfer,3.2,Winter
786,46,Male,castellon,PayPal,4.0,Spring
787,70,Male,las_palmas,Bank Transfer,4.8,Winter
788,53,Male,orense,Venmo,3.7,Spring
789,50,Male,navarra,Bank Transfer,3.8,Summer
790,33,Male,almeria,Credit Card,2.7,Fall
791,22,Male,palencia,Bank Transfer,4.9,Summer
792,50,Male,cuenca,PayPal,3.1,Summer
793,34,Male,bizkaia,Venmo,4.2,Spring
794,24,Male,jaen,Credit Card,3.8,Summer
795,69,Male,alicante,Debit Card,4.2,Winter
796,39,Male,cadiz,Venmo,4.6,Summer
797,42,Male,badajoz,Credit Card,4.0,Fall
798,42,Male,asturias,Debit Card,4.0,Fall
799,29,Male,tarragona,PayPal,3.8,Spring
800,55,Male,la_rioja,PayPal,3.3,Summer
801,32,Male,las_palmas,Cash,2.6,Summer
802,25,Male,sevilla,Credit Card,4.9,Fall
803,38,Male,lleida,Bank Transfer,3.5,Winter
804,32,Male,cordoba,Venmo,2.8,Winter
805,43,Male,alicante,Venmo,2.6,Summer
806,41,Male,navarra,Debit Card,3.7,Summer
807,56,Male,guadalajara,PayPal,2.7,Summer
808,27,Male,palencia,Credit Card,3.3,Winter
809,46,Male,lleida,Cash,4.6,Fall
810,48,Male,teruel,PayPal,4.9,Fall
811,52,Male,las_palmas,Debit Card,4.9,Fall
812,18,Male,orense,Venmo,2.7,Winter
813,64,Male,castellon,Credit Card,3.2,Summer
814,54,Male,las_palmas,Debit Card,2.9,Summer
815,31,Male,bizkaia,PayPal,3.8,Winter
816,30,Male,badajoz,Venmo,3.0,Spring
817,26,Male,huelva,Debit Card,3.9,Summer
818,25,Male,caceres,PayPal,4.7,Spring
819,59,Male,salamanca,Debit Card,4.9,Winter
820,55,Male,salamanca,Debit Card,4.8,Winter
821,56,Male,caceres,Debit Card,2.5,Spring
822,62,Male,palencia,Credit Card,3.9,Spring
823,35,Male,huelva,Bank Transfer,3.4,Winter
824,51,Male,orense,Credit Card,2.5,Winter
825,61,Male,tarragona,Cash,3.0,Spring
826,27,Male,bizkaia,Cash,3.6,Fall
827,54,Male,murcia,PayPal,3.6,Winter
828,31,Male,ciudad_real,Bank Transfer,4.1,Fall
829,24,Male,albacete,PayPal,3.7,Fall
830,42,Male,jaen,Credit Card,3.1,Spring
831,41,Male,santa_cruz_de_tenerife,Credit Card,4.2,Fall
832,66,Male,granada,Cash,4.3,Summer
833,58,Male,malaga,Cash,2.5,Fall
834,43,Male,teruel,Credit Card,3.5,Fall
835,52,Male,santa_cruz_de_tenerife,Credit Card,3.1,Summer
836,35,Male,zaragoza,Debit Card,2.5,Summer
837,23,Male,segovia,Cash,3.9,Winter
838,25,Male,santa_cruz_de_tenerife,Cash,4.9,Spring
839,33,Male,badajoz,Credit Card,4.3,Spring
840,48,Male,palencia,Debit Card,2.6,Spring
841,42,Male,granada,PayPal,4.2,Summer
842,55,Male,castellon,PayPal,2.6,Summer
843,59,Male,cordoba,PayPal,3.6,Spring
844,65,Male,baleares,PayPal,3.2,Summer
845,59,Male,valencia,Venmo,4.4,Winter
846,31,Male,cordoba,Venmo,3.7,Winter
847,49,Male,madrid,Debit Card,3.7,Spring
848,53,Male,cadiz,PayPal,4.1,Fall
849,48,Male,valencia,Credit Card,3.6,Fall
850,23,Male,zaragoza,PayPal,4.3,Spring
851,68,Male,huelva,Venmo,2.6,Winter
852,35,Male,almeria,Debit Card,2.9,Summer
853,34,Male,la_rioja,Debit Card,4.2,Spring
854,62,Male,cantabria,Cash,4.0,Winter
855,21,Male,jaen,Venmo,4.3,Spring
856,70,Male,zamora,Credit Card,3.0,Spring
857,55,Male,la_coruna,Debit Card,3.5,Summer
858,43,Male,zamora,Debit Card,3.0,Fall
859,19,Male,pontevedra,PayPal,3.1,Fall
860,47,Male,cantabria,Debit Card,4.0,Winter
861,26,Male,las_palmas,Cash,4.1,Spring
862,46,Male,ciudad_real,Credit Card,3.3,Spring
863,19,Male,tarragona,PayPal,4.9,Winter
864,49,Male,lugo,PayPal,3.9,Summer
865,51,Male,barcelona,PayPal,3.9,Winter
866,64,Male,barcelona,Venmo,4.8,Winter
867,67,Male,valencia,PayPal,2.7,Summer
868,37,Male,tarragona,Bank Transfer,3.1,Spring
869,40,Male,navarra,Credit Card,3.2,Summer
870,38,Male,cuenca,PayPal,2.7,Spring
871,66,Male,gerona,Bank Transfer,2.5,Fall
872,47,Male,soria,Debit Card,2.6,Spring
873,56,Male,baleares,Cash,2.9,Spring
874,51,Male,huelva,Venmo,4.2,Summer
875,25,Male,jaen,Venmo,4.4,Fall
876,37,Male,soria,Bank Transfer,4.1,Summer
877,41,Male,almeria,Debit Card,3.8,Summer
878,64,Male,huelva,Venmo,4.9,Winter
879,23,Male,alicante,Debit Card,4.9,Summer
880,62,Male,lugo,PayPal,4.1,Spring
881,39,Male,malaga,Debit Card,3.1,Spring
882,52,Male,bizkaia,Venmo,2.7,Summer
883,50,Male,caceres,Cash,3.8,Fall
884,28,Male,jaen,Bank Transfer,4.3,Fall
885,67,Male,la_coruna,Bank Transfer,4.1,Winter
886,41,Male,segovia,Debit Card,4.4,Fall
887,19,Male,avila,Bank Transfer,3.6,Summer
888,70,Male,lleida,PayPal,3.3,Winter
889,49,Male,cuenca,Cash,3.6,Spring
890,59,Male,burgos,Venmo,2.8,Fall
891,52,Male,zaragoza,Credit Card,4.3,Spring
892,20,Male,lleida,PayPal,3.9,Summer
893,31,Male,barcelona,Debit Card,2.7,Summer
894,33,Male,salamanca,Venmo,4.7,Spring
895,44,Male,gipuzkoa,Debit Card,3.8,Spring
896,40,Male,almeria,Debit Card,4.7,Spring
897,69,Male,guadalajara,Cash,4.7,Spring
898,29,Male,baleares,Venmo,3.4,Spring
899,54,Male,segovia,Bank Transfer,3.5,Spring
900,65,Male,toledo,PayPal,4.0,Summer
901,54,Male,madrid,Bank Transfer,3.3,Fall
902,60,Male,castellon,Cash,4.7,Summer
903,43,Male,santa_cruz_de_tenerife,Cash,2.8,Summer
904,44,Male,jaen,PayPal,3.3,Winter
905,69,Male,ciudad_real,PayPal,2.9,Spring
906,46,Male,cadiz,Venmo,2.8,Spring
907,41,Male,alicante,Debit Card,4.2,Spring
908,32,Male,cadiz,Credit Card,4.4,Winter
909,26,Male,soria,PayPal,3.6,Winter
910,61,Male,castellon,PayPal,2.7,Fall
911,49,Male,asturias,Credit Card,3.4,Spring
912,53,Male,badajoz,Bank Transfer,2.8,Winter
913,24,Male,badajoz,Bank Transfer,3.4,Winter
914,37,Male,leon,Cash,2.6,Fall
915,43,Male,sevilla,Venmo,4.1,Summer
916,31,Male,madrid,Credit Card,2.9,Winter
917,49,Male,huesca,Venmo,2.7,Spring
918,69,Male,bizkaia,Bank Transfer,3.7,Spring
919,65,Male,gerona,Cash,4.3,Spring
920,41,Male,murcia,Debit Card,2.6,Winter
921,37,Male,soria,Cash,4.3,Summer
922,70,Male,huelva,PayPal,4.1,Summer
923,63,Male,alava,Credit Card,4.2,Fall
924,55,Male,zaragoza,PayPal,4.2,Spring
925,52,Male,almeria,Cash,3.1,Winter
926,22,Male,jaen,Cash,4.9,Winter
927,54,Male,leon,Cash,4.4,Spring
928,28,Male,cantabria,Venmo,4.4,Summer
929,67,Male,teruel,Cash,3.4,Winter
930,59,Male,huesca,Debit Card,4.5,Fall
931,26,Male,almeria,Credit Card,4.5,Fall
932,24,Male,navarra,Bank Transfer,4.1,Winter
933,62,Male,cadiz,Debit Card,3.2,Winter
934,70,Male,cadiz,Debit Card,2.7,Spring
935,45,Male,bizkaia,Bank Transfer,3.7,Spring
936,58,Male,toledo,Bank Transfer,2.6,Fall
937,31,Male,guadalajara,Cash,2.7,Summer
938,32,Male,burgos,Venmo,2.7,Summer
939,36,Male,caceres,Debit Card,4.8,Fall
940,25,Male,lugo,Credit Card,4.8,Winter
941,48,Male,palencia,PayPal,2.6,Spring
942,39,Male,cadiz,PayPal,4.5,Winter
943,26,Male,la_rioja,PayPal,3.2,Winter
944,32,Male,lugo,Venmo,3.8,Winter
945,54,Male,la_coruna,Cash,4.8,Spring
946,38,Male,sevilla,Venmo,4.1,Summer
947,46,Male,las_palmas,PayPal,2.8,Spring
948,57,Male,huelva,Cash,3.9,Winter
949,49,Male,salamanca,Venmo,4.9,Summer
950,33,Male,salamanca,Venmo,3.4,Summer
951,54,Male,asturias,PayPal,4.1,Winter
952,47,Male,leon,Bank Transfer,2.9,Summer
953,36,Male,ciudad_real,PayPal,3.1,Fall
954,68,Male,murcia,Venmo,3.6,Spring
955,60,Male,castellon,Credit Card,3.5,Fall
956,55,Male,ciudad_real,PayPal,3.4,Summer
957,29,Male,soria,Debit Card,2.9,Spring
958,38,Male,ciudad_real,Cash,4.7,Spring
959,70,Male,valencia,Credit Card,4.4,Winter
960,36,Male,baleares,Cash,2.6,Spring
961,18,Male,gipuzkoa,Venmo,4.4,Spring
962,62,Male,guadalajara,Debit Card,3.7,Fall
963,29,Male,murcia,Debit Card,4.4,Spring
964,21,Male,malaga,Credit Card,2.5,Spring
965,42,Male,lugo,Venmo,2.6,Spring
966,43,Male,jaen,Credit Card,5.0,Spring
967,58,Male,navarra,Cash,4.9,Spring
968,27,Male,cordoba,Cash,3.7,Summer
969,57,Male,alava,Bank Transfer,3.1,Summer
970,40,Male,burgos,PayPal,3.2,Fall
971,45,Male,badajoz,Cash,4.4,Winter
972,47,Male,la_coruna,Credit Card,4.3,Summer
973,61,Male,baleares,Credit Card,3.0,Winter
974,60,Male,segovia,Bank Transfer,3.5,Fall
975,69,Male,sevilla,Bank Transfer,3.6,Spring
976,58,Male,albacete,Bank Transfer,3.8,Summer
977,34,Male,pontevedra,Credit Card,3.6,Fall
978,20,Male,barcelona,Cash,4.6,Spring
979,56,Male,la_rioja,Credit Card,2.5,Summer
980,64,Male,valencia,Debit Card,3.5,Fall
981,56,Male,lleida,PayPal,4.0,Spring
982,27,Male,alava,Credit Card,3.5,Spring
983,35,Male,lleida,PayPal,3.2,Summer
984,24,Male,cuenca,Venmo,3.5,Winter
985,26,Male,segovia,Credit Card,3.4,Summer
986,32,Male,lleida,Bank Transfer,5.0,Fall
987,54,Male,tarragona,Bank Transfer,4.5,Spring
988,62,Male,leon,PayPal,2.8,Summer
989,50,Male,zamora,PayPal,4.9,Winter
990,70,Male,lugo,Bank Transfer,3.1,Spring
991,48,Male,huesca,Cash,4.8,Spring
992,20,Male,palencia,Bank Transfer,2.7,Spring
993,46,Male,guadalajara,Debit Card,4.6,Winter
994,51,Male,tarragona,Cash,4.4,Winter
995,53,Male,barcelona,Debit Card,3.2,Fall
996,44,Male,toledo,Venmo,3.0,Spring
997,29,Male,lugo,Bank Transfer,4.9,Summer
998,64,Male,gipuzkoa,Cash,3.6,Spring
999,51,Male,lugo,Bank Transfer,3.8,Spring
1000,50,Male,palencia,Debit Card,2.9,Spring
1001,43,Male,orense,Bank Transfer,3.9,Winter
1002,61,Male,valencia,Debit Card,3.6,Fall
1003,55,Male,murcia,Bank Transfer,3.5,Spring
1004,56,Male,pontevedra,Cash,4.0,Fall
1005,33,Male,almeria,Cash,4.8,Summer
1006,43,Male,almeria,Debit Card,3.9,Winter
1007,21,Male,zaragoza,Venmo,4.5,Summer
1008,58,Male,valencia,Credit Card,4.8,Spring
1009,41,Male,cuenca,PayPal,2.6,Spring
1010,39,Male,guadalajara,Venmo,3.1,Summer
1011,54,Male,murcia,Credit Card,4.7,Spring
1012,43,Male,granada,Debit Card,2.9,Spring
1013,28,Male,asturias,Credit Card,3.8,Summer
1014,59,Male,zamora,Venmo,3.8,Summer
1015,28,Male,cuenca,Debit Card,3.0,Summer
1016,68,Male,la_coruna,Cash,4.1,Summer
1017,20,Male,castellon,Bank Transfer,3.4,Summer
1018,21,Male,granada,Credit Card,2.5,Fall
1019,50,Male,bizkaia,Cash,4.9,Spring
1020,32,Male,leon,Venmo,2.8,Winter
1021,24,Male,almeria,Debit Card,4.5,Fall
1022,55,Male,pontevedra,PayPal,4.9,Winter
1023,61,Male,jaen,Cash,4.9,Winter
1024,61,Male,almeria,Bank Transfer,3.5,Winter
1025,28,Male,baleares,Venmo,3.5,Summer
1026,60,Male,castellon,Credit Card,4.9,Winter
1027,49,Male,murcia,PayPal,3.0,Winter
1028,33,Male,jaen,Cash,2.8,Summer
1029,45,Male,murcia,Cash,3.7,Summer
1030,29,Male,orense,Venmo,3.6,Spring
1031,58,Male,alicante,Debit Card,3.3,Winter
1032,22,Male,pontevedra,Cash,3.4,Spring
1033,55,Male,sevilla,Credit Card,4.0,Fall
1034,19,Male,salamanca,Bank Transfer,4.6,Spring
1035,68,Male,asturias,Bank Transfer,4.2,Fall
1036,61,Male,guadalajara,Venmo,2.8,Fall
1037,68,Male,jaen,Bank Transfer,3.7,Fall
1038,52,Male,sevilla,Debit Card,3.4,Spring
1039,41,Male,santa_cruz_de_tenerife,Bank Transfer,3.0,Fall
1040,29,Male,leon,Venmo,4.8,Fall
1041,68,Male,teruel,Cash,4.0,Fall
1042,36,Male,alava,Cash,4.9,Summer
1043,55,Male,la_rioja,Credit Card,4.9,Spring
1044,28,Male,tarragona,Debit Card,3.3,Spring
1045,39,Male,granada,Bank Transfer,4.4,Summer
1046,54,Male,avila,PayPal,3.5,Fall
1047,40,Male,caceres,Venmo,4.2,Winter
1048,31,Male,gipuzkoa,Credit Card,4.2,Fall
1049,30,Male,leon,Venmo,2.7,Fall
1050,45,Male,toledo,Cash,2.8,Fall
1051,48,Male,huesca,Venmo,3.8,Winter
1052,45,Male,badajoz,PayPal,2.6,Fall
1053,60,Male,cuenca,Credit Card,3.0,Fall
1054,59,Male,pontevedra,Debit Card,3.3,Spring
1055,18,Male,avila,PayPal,4.9,Winter
1056,70,Male,lugo,Debit Card,3.3,Spring
1057,20,Male,malaga,Venmo,2.9,Winter
1058,65,Male,ciudad_real,Credit Card,4.4,Spring
1059,29,Male,segovia,Bank Transfer,3.1,Summer
1060,22,Male,zamora,Debit Card,2.5,Winter
1061,27,Male,albacete,Debit Card,2.6,Summer
1062,36,Male,zaragoza,Venmo,4.4,Summer
1063,59,Male,segovia,Debit Card,2.6,Fall
1064,62,Male,salamanca,Cash,3.3,Summer
1065,34,Male,teruel,Credit Card,3.5,Spring
1066,59,Male,salamanca,PayPal,4.1,Spring
1067,49,Male,gipuzkoa,PayPal,4.0,Winter
1068,18,Male,cantabria,PayPal,2.7,Summer
1069,55,Male,guadalajara,Credit Card,2.5,Fall
1070,38,Male,orense,Venmo,4.3,Fall
1071,50,Male,barcelona,Debit Card,3.3,Summer
1072,61,Male,santa_cruz_de_tenerife,Credit Card,2.6,Summer
1073,48,Male,guadalajara,Debit Card,3.5,Fall
1074,22,Male,segovia,Credit Card,4.0,Spring
1075,48,Male,zamora,Bank Transfer,2.6,Fall
1076,57,Male,murcia,Debit Card,4.9,Summer
1077,33,Male,tarragona,Venmo,2.9,Spring
1078,58,Male,leon,PayPal,3.7,Winter
1079,37,Male,la_coruna,Credit Card,4.4,Fall
1080,18,Male,guadalajara,Bank Transfer,4.4,Summer
1081,65,Male,baleares,Cash,3.8,Fall
1082,62,Male,soria,Credit Card,4.5,Spring
1083,54,Male,malaga,Venmo,2.6,Winter
1084,35,Male,zaragoza,Cash,3.3,Summer
1085,34,Male,avila,Cash,4.1,Fall
1086,25,Male,las_palmas,Venmo,3.0,Winter
1087,53,Male,lleida,PayPal,3.0,Winter
1088,45,Male,bizkaia,Bank Transfer,3.4,Winter
1089,49,Male,lugo,PayPal,2.7,Winter
1090,40,Male,huesca,PayPal,3.8,Spring
